"","year","county","county_FIPS","state_FIPS","othertxix_elig","othertxix_recip","othertxix_pmt","totaltxix_elig","totaltxix_recip","totaltxix_pmt","medneedy_elig","medneedy_pmt","medneedy_recip","avg_reimbursement_per_eligible_person"
"786",2018,"Polk","153","19",103660,124281,70693490.5,103665.5,124294.5,70755371.5,5.5,32348.5,21,5881.54545454545
"787",2018,"Pottawatta","155","19",24609.5,29393,17209571,24613,29421,17221967.5,2.5,23390,22.5,9356
"788",2018,"Poweshiek","157","19",2759,3462.5,2155725.5,2759,3462.5,2155725.5,0,0,0,NA
"789",2018,"Ringgold","159","19",898.5,1127.5,842646.5,898.5,1127.5,842646.5,0,0,0,NA
"790",2018,"Sac","161","19",1574.5,1996.5,1175399.5,1574.5,1996.5,1175399.5,0,0,0,NA
"791",2018,"Scott","163","19",40465,47377.5,27744150,40470,47387.5,27758581.5,3,6096,12,2032
"792",2018,"Shelby","165","19",2022.5,2463.5,1738162,2022.5,2463.5,1738193,0,0,0,NA
"793",2018,"Sioux","167","19",4091,5198.5,3265501.5,4093,5201.5,3267659,3,456.5,3.5,152.166666666667
"794",2018,"Story","169","19",9349.5,11965.5,7371050.5,9350.5,11966,7371079.5,1,56.5,3,56.5
"795",2018,"Tama","171","19",3639.5,4369,2497957,3639.5,4369,2497957,0,0,0,NA
"796",2018,"Taylor","173","19",1239.5,1569,816800,1239.5,1569,816800,0,0,0,NA
"797",2018,"Union","175","19",3002.5,3703.5,2214557.5,3002.5,3703.5,2214557.5,0,0,0,NA
"798",2018,"Van Buren","177","19",1375,1715,931324,1375,1715,931324,0,0,0,NA
"799",2018,"Wapello","179","19",10586.5,12917.5,7166104.5,10588.5,12919,7166267,2,63.5,3,31.75
"800",2018,"Warren","181","19",6315,8028,4667293.5,6315,8028,4667293.5,0,0,0,NA
"801",2018,"Washington","183","19",3890,4850,3109617,3892,4852,3109886,2,254.5,2,127.25
"802",2018,"Wayne","185","19",1318,1666.5,926985,1318,1666.5,926985,0,0,0,NA
"803",2018,"Webster","187","19",9592,11668.5,6742228,9595,11672.5,6742437.5,3.5,1220,6.5,348.571428571429
"804",2018,"Winnebago","189","19",1718,2202,1364591,1718,2202,1364591,0,0,0,NA
"805",2018,"Winneshiek","191","19",2177,2789.5,1983967,2177,2791.5,1983977,0,84,1.5,Inf
"806",2018,"Woodbury","193","19",28660,34086,18662682.5,28663,34091,18668392,3.5,1595.5,6.5,455.857142857143
"807",2018,"Worth","195","19",1232,1530,787115.5,1232,1530,787115.5,0,0,0,NA
"808",2018,"Wright","197","19",2781.5,3407.5,1897705,2781.5,3407.5,1897705,0,0,0,NA
"809",2019,"Adair","001","19",1360.5,1351,1074714.5,1360.5,1351,1074714.5,0,0,0,NA
"810",2019,"Adams","003","19",723.5,731,624128,723.5,731,624128,0,0,0,NA
"811",2019,"Allamakee","005","19",2543.5,2573.5,1789474.5,2545.5,2575.5,1789581.5,2,5,2,2.5
"812",2019,"Appanoose","007","19",3550,3503,2704565.5,3550,3503,2704565.5,0,0,0,NA
"813",2019,"Audubon","009","19",1085,1087,744315.5,1085,1087,744315.5,0,0,0,NA
"814",2019,"Benton","011","19",3912,3931.5,2925835.5,3912.5,3931.5,2925835.5,0,0,0.5,NA
"815",2019,"Black Hawk","013","19",29359,29012,21129348.5,29361.5,29032.5,21157364.5,3,23308,16.5,7769.33333333333
"816",2019,"Boone","015","19",4253.5,4275.5,4003705,4253.5,4275.5,4003705,0,0,0,NA
"817",2019,"Bremer","017","19",2752.5,2770,2100726.5,2752.5,2770,2100726.5,0,0,0,NA
"818",2019,"Buchanan","019","19",3242.5,3216.5,2520888,3242.5,3217,2520907,0,0,0,NA
"819",2019,"Buena Vist","021","19",4305.5,4364.5,2637302.5,4305.5,4364.5,2637302.5,0,0,0,NA
"820",2019,"Butler","023","19",2352.5,2366,1741036.5,2352.5,2366.5,1743622.5,0,0,0.5,NA
"821",2019,"Calhoun","025","19",1812.5,1805.5,1323182.5,1812.5,1805.5,1323182.5,0,0,0,NA
"822",2019,"Carroll","027","19",3699.5,3727.5,3530718,3699.5,3727.5,3530718,0,0,0,NA
"823",2019,"Cass","029","19",3140.5,3124.5,2575531.5,3140.5,3124.5,2575531.5,0,0,0,NA
"824",2019,"Cedar","031","19",2452.5,2467.5,1689051,2453.5,2467.5,1689328.5,0.5,0,0,0
"825",2019,"Cent. Off","","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"826",2019,"Cent. Off",NA,NA,0,1213.5,22220026,0,1213.5,22220026,0,0,0,NA
"827",2019,"Cerro Gord","033","19",9342,9199.5,7754400.5,9345,9204.5,7754534,3,251,4.5,83.6666666666667
"828",2019,"Cherokee","035","19",1945.5,1947,1512348.5,1945.5,1947,1512348.5,0,0,0,NA
"829",2019,"Chickasaw","037","19",1755,1768.5,1377094,1755,1768.5,1377094,0,0,0,NA
"830",2019,"Clarke","039","19",2317,2309.5,1721495,2317,2310,1721579.5,0,0,0,NA
"831",2019,"Clay","041","19",3132.5,3152.5,2327584,3132.5,3152.5,2327584,0,0,0,NA
"832",2019,"Clayton","043","19",2635,2633.5,2415709.5,2635,2633.5,2415709.5,0,0,0,NA
"833",2019,"Clinton","045","19",11993,11922,8311149.5,11995,11924.5,8311755,2,330,2,165
"834",2019,"Crawford","047","19",3746,3777.5,2530464,3746,3777.5,2530464,0,0,0,NA
"835",2019,"Dallas","049","19",9163.5,9226,6164622.5,9165.5,9227.5,6164716.5,2,43,2,21.5
"836",2019,"Davis","051","19",1482,1493,1009580,1482,1493,1009580,0,0,0,NA
"837",2019,"Decatur","053","19",1995,1995,1367411.5,1995,1995,1367411.5,0,0,0,NA
"838",2019,"Delaware","055","19",2337,2331.5,1913779.5,2338.5,2333,1913800,1,33,1,33
"839",2019,"Des Moines","057","19",10878,10753,7079637.5,10878,10753,7079662.5,0,0,0,NA
"840",2019,"Dickinson","059","19",2379.5,2381.5,1796656,2379.5,2382.5,1796656,0,0,0,NA
"841",2019,"Dubuque","061","19",17239,17029,13204060,17240,17030,13204452.5,0,159,1,Inf
"842",2019,"Emmet","063","19",1822,1807.5,1244392.5,1822,1807.5,1244392.5,0,0,0,NA
"843",2019,"Fayette","065","19",4495.5,4497,3582526,4497.5,4498.5,3582744.5,1,85,1.5,85
"844",2019,"Floyd","067","19",3527.5,3557.5,2721559.5,3527.5,3558,2721524.5,0,0,1,NA
"845",2019,"Franklin","069","19",1950.5,1963.5,1355952,1950.5,1963.5,1355952,0,0,0,NA
"846",2019,"Fremont","071","19",1518.5,1538,1050430,1518.5,1538,1050430,0,0,0,NA
"847",2019,"Greene","073","19",1920,1910,1376684,1920,1910,1376684,0,0,0,NA
"848",2019,"Grundy","075","19",1472,1463,1054207,1472,1463,1054207,0,0,0,NA
"849",2019,"Guthrie","077","19",1858.5,1829.5,1398529.5,1858.5,1829.5,1398529.5,0,0,0,NA
"850",2019,"Hamilton","079","19",2549,2554,1750587,2549,2554,1750587,0,0,0,NA
"851",2019,"Hancock","081","19",1573.5,1575,1127202,1574.5,1576,1127226.5,1,65.5,1,65.5
"852",2019,"Hardin","083","19",3256,3296.5,2254573,3256,3296.5,2254573,0,0,0,NA
"853",2019,"Harrison","085","19",2919,2905.5,2305760,2919.5,2907,2306004,1,85,1,85
"854",2019,"Henry","087","19",4372,4386,2821508.5,4372,4386.5,2821647,0,21,0.5,Inf
"855",2019,"Howard","089","19",1420,1417.5,972849,1420.5,1418,972857.5,1,8,1,8
"856",2019,"Humboldt","091","19",1542,1557,1259087.5,1542,1557,1259089,0,0,0,NA
"857",2019,"Ida","093","19",1230.5,1243.5,912359,1230.5,1243.5,912359,0,0,0,NA
"858",2019,"Iowa","095","19",2392,2415.5,1711218,2392,2415.5,1711218,0,0,0,NA
"859",2019,"Jackson","097","19",3811,3799.5,2868209,3813,3801.5,2868330,2,39.5,2,19.75
"860",2019,"Jasper","099","19",7038,7031.5,5163543,7038,7031.5,5163543,0,0,0,NA
"861",2019,"Jefferson","101","19",3682.5,3641.5,2580942,3683,3641.5,2580942,0,0,0,NA
"862",2019,"Johnson","103","19",19866,19699.5,13912105,19866.5,19705.5,13923693.5,2,2779.5,6,1389.75
"863",2019,"Jones","105","19",3480,3461,2597507,3480,3461,2597507,0,0,0,NA
"864",2019,"Keokuk","107","19",2152.5,2148.5,1599417,2152.5,2148.5,1599417,0,0,0,NA
"865",2019,"Kossuth","109","19",2288.5,2271.5,1801587.5,2288.5,2271.5,1801587.5,0,0,0,NA
"866",2019,"Lee","111","19",8868,8828,6390796.5,8868,8829,6390809.5,0.5,2,1,4
"867",2019,"Linn","113","19",44823.5,44688.5,31373405,44828.5,44713,31399403.5,3.5,10898,20.5,3113.71428571429
"868",2019,"Louisa","115","19",2137,2167,1448458.5,2137,2167,1448458.5,0,0,0,NA
"869",2019,"Lucas","117","19",2078,2075.5,1486717,2078,2075.5,1486717,0,0,0,NA
"870",2019,"Lyon","119","19",1436.5,1454,888050,1436.5,1454,888050,0,0,0,NA
"871",2019,"Madison","121","19",2219,2237,1615137.5,2219,2237,1615137.5,0,0,0,NA
"872",2019,"Mahaska","123","19",4610.5,4550,3419898.5,4610.5,4550.5,3419898.5,0,0,0,NA
"873",2019,"Marion","125","19",5068.5,5040,3913193.5,5068.5,5040,3913193.5,0,0,0,NA
"874",2019,"Marshall","127","19",10044,10033,8904392.5,10045,10034,8906423,1,2,1,2
"875",2019,"Mills","129","19",2740,2734.5,3118523,2740.5,2734.5,3118524.5,0,0,0.5,NA
"876",2019,"Mitchell","131","19",1473,1459,1167721,1474,1460,1167777.5,1,41,1,41
"877",2019,"Monona","133","19",2055.5,2064,1441849,2055.5,2064,1441849,0,0,0,NA
"878",2019,"Monroe","135","19",1555,1550,1082214.5,1555,1550,1082214.5,0,0,0,NA
"879",2019,"Montgomery","137","19",2808.5,2792.5,1949095,2808.5,2792.5,1949095,0,0,0,NA
"880",2019,"Muscatine","139","19",10309,10222,6738553.5,10311,10228.5,6738691.5,2,512.5,3,256.25
"881",2019,"O Brien","141","19",2389,2435,2361434.5,2389,2435,2361434.5,0,0,0,NA
"882",2019,"Osceola","143","19",995,1001,658602.5,995,1001,658602.5,0,0,0,NA
"883",2019,"Page","145","19",3579,3551.5,2557566,3579,3551.5,2557566,0,0,0,NA
"884",2019,"Palo Alto","147","19",1653.5,1680,1525915,1653.5,1680,1525915,0,0,0,NA
"885",2019,"Plymouth","149","19",3532.5,3554,2633555.5,3532.5,3554.5,2633555.5,0,0,0,NA
"886",2019,"Pocahontas","151","19",1389.5,1402.5,952352.5,1389.5,1402.5,952352.5,0,0,0,NA
"887",2019,"Polk","153","19",104878.5,104478,72038186,104882,104489,72050713,3,7731.5,11.5,2577.16666666667
"888",2019,"Pottawatta","155","19",24935,24971.5,17980114,24939,25001.5,18059562,2.5,32793.5,19.5,13117.4
"889",2019,"Poweshiek","157","19",2759.5,2770,1972871,2759.5,2770,1972871,0,0,0,NA
"890",2019,"Ringgold","159","19",901,895,854851,901,895,854851,0,0,0,NA
"891",2019,"Sac","161","19",1623,1628,1165305,1623,1628,1165305,0,0,0,NA
"892",2019,"Scott","163","19",41056,40427,27081933.5,41061.5,40444.5,27107116,3.5,8636,16,2467.42857142857
"893",2019,"Shelby","165","19",2091.5,2086.5,1738454.5,2091.5,2086.5,1738454.5,0,0,0,NA
"894",2019,"Sioux","167","19",4096.5,4121.5,3141674.5,4097.5,4123,3141677,1,2,1,2
"895",2019,"Story","169","19",9462.5,9446,7104448,9463.5,9447.5,7104767,1,36.5,1,36.5
"896",2019,"Tama","171","19",3645,3670,2454792.5,3645,3670,2454792.5,0,0,0,NA
"897",2019,"Taylor","173","19",1239.5,1260,825998.5,1239.5,1260,825998.5,0,0,0,NA
"898",2019,"Union","175","19",2992.5,2999.5,2204215,2992.5,2999.5,2204215,0,0,0,NA
"899",2019,"Van Buren","177","19",1415.5,1399.5,976779.5,1415.5,1399.5,976779.5,0,0,0,NA
"900",2019,"Wapello","179","19",10727.5,10525,7439659,10729,10528,7439960,1,29.5,2,29.5
"901",2019,"Warren","181","19",6536.5,6556.5,4902868.5,6536.5,6556.5,4902868.5,0,0,0,NA
"902",2019,"Washington","183","19",3950.5,3913,3058126,3952,3914,3059781,1,604.5,1,604.5
"903",2019,"Wayne","185","19",1301.5,1309.5,952432.5,1301.5,1309.5,952432.5,0,0,0,NA
"904",2019,"Webster","187","19",9592.5,9551.5,6760087,9592.5,9552.5,6759632.5,0,0,1,NA
"905",2019,"Winnebago","189","19",1760.5,1763,1335022.5,1760.5,1763,1335022.5,0,0,0,NA
"906",2019,"Winneshiek","191","19",2163,2144,1905417,2163,2144,1909714.5,0,85.5,0.5,Inf
"907",2019,"Woodbury","193","19",29140,29010.5,18536359,29140,29011.5,18536359,0,299.5,1.5,Inf
"908",2019,"Worth","195","19",1254,1235,821326.5,1254.5,1235.5,821407,0,0,0.5,NA
"909",2019,"Wright","197","19",2758,2777,1925654.5,2758,2777,1926569,0,0,0,NA
"910",2020,"Adair","001","19",1429,1386,1147249,1429,1386,1147249,0,0,0,NA
"911",2020,"Adams","003","19",753,741,696814,753,741,696814,0,0,0,NA
"912",2020,"Allamakee","005","19",2645,2538,1856202,2647,2540,1856207,2,5,2,2.5
"913",2020,"Appanoose","007","19",3617,3510,2853528,3617,3510,2853528,0,0,0,NA
"914",2020,"Audubon","009","19",1131,1096,803244,1132,1097,803409,1,165,1,165
"915",2020,"Benton","011","19",4021,3900,3001404,4021,3900,3001466,0,0,0,NA
"916",2020,"Black Hawk","013","19",30834,29778,22218343,30837,29796,22275860,2,29391,16,14695.5
"917",2020,"Boone","015","19",4424,4288,4133796,4424,4288,4133796,0,0,0,NA
"918",2020,"Bremer","017","19",2850,2754,2249063,2850,2754,2249063,0,0,0,NA
"919",2020,"Buchanan","019","19",3401,3301,2667978,3401,3301,2667978,0,0,0,NA
"920",2020,"Buena Vist","021","19",4572,4439,2826296,4573,4440,2826299,1,10,1,10
"921",2020,"Butler","023","19",2385,2341,1824176,2385,2341,1824176,0,0,0,NA
"922",2020,"Calhoun","025","19",1844,1792,1385397,1844,1792,1385397,0,0,0,NA
"923",2020,"Carroll","027","19",3764,3675,3591819,3764,3675,3591819,0,0,0,NA
"924",2020,"Cass","029","19",3175,3100,2651094,3175,3100,2651094,0,0,0,NA
"925",2020,"Cedar","031","19",2658,2548,1892292,2659,2549,1892412,1,127,1,127
"926",2020,"Cent. Off","","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"927",2020,"Cent. Off",NA,NA,0,1371,18561606,0,1371,18561606,0,0,0,NA
"928",2020,"Cerro Gord","033","19",9765,9254,7769937,9768,9257,7769491,3,94,3,31.3333333333333
"929",2020,"Cherokee","035","19",2002,1954,1594664,2002,1954,1594664,0,0,0,NA
"930",2020,"Chickasaw","037","19",1822,1770,1479579,1822,1770,1479579,0,0,0,NA
"931",2020,"Clarke","039","19",2425,2368,1780123,2425,2369,1780215,0,11,1,Inf
"932",2020,"Clay","041","19",3253,3162,2474068,3253,3162,2474068,0,0,0,NA
"933",2020,"Clayton","043","19",2776,2674,2624847,2776,2674,2624847,0,0,0,NA
"934",2020,"Clinton","045","19",12341,11932,8893993,12341,11932,8894018,0,24,1,Inf
"935",2020,"Crawford","047","19",4004,3880,2613585,4004,3880,2613585,0,0,0,NA
"936",2020,"Dallas","049","19",10117,9844,6807835,10117,9844,6807835,0,0,0,NA
"937",2020,"Davis","051","19",1535,1476,1057979,1535,1476,1057979,0,0,0,NA
"938",2020,"Decatur","053","19",2041,1959,1433568,2041,1959,1433568,0,0,0,NA
"939",2020,"Delaware","055","19",2416,2356,1961279,2416,2356,1961279,0,0,0,NA
"940",2020,"Des Moines","057","19",11165,10780,7575175,11165,10780,7575175,0,0,1,NA
"941",2020,"Dickinson","059","19",2489,2409,1887633,2489,2409,1887633,0,0,0,NA
"942",2020,"Dubuque","061","19",17906,17356,13624566,17908,17358,13624646,2,5,2,2.5
"943",2020,"Emmet","063","19",1867,1795,1282227,1867,1795,1282227,0,0,0,NA
"944",2020,"Fayette","065","19",4596,4450,3696980,4599,4453,3697965,2,146,2,73
"945",2020,"Floyd","067","19",3596,3498,2800802,3596,3498,2800802,0,0,0,NA
"946",2020,"Franklin","069","19",2037,1956,1438542,2037,1957,1438542,0,0,0,NA
"947",2020,"Fremont","071","19",1517,1479,1090337,1517,1479,1090337,0,0,0,NA
"948",2020,"Greene","073","19",2003,1961,1501107,2003,1961,1501107,0,0,0,NA
"949",2020,"Grundy","075","19",1561,1514,1122454,1561,1514,1122454,0,0,0,NA
"950",2020,"Guthrie","077","19",1981,1912,1579867,1981,1912,1579867,0,0,0,NA
"951",2020,"Hamilton","079","19",2681,2633,1795764,2681,2633,1795764,0,0,0,NA
"952",2020,"Hancock","081","19",1571,1521,1114032,1571,1521,1114032,0,0,0,NA
"953",2020,"Hardin","083","19",3320,3206,2387587,3320,3206,2387587,0,0,0,NA
"954",2020,"Harrison","085","19",3008,2930,2320434,3008,2930,2319620,0,0,0,NA
"955",2020,"Henry","087","19",4561,4431,3002276,4561,4431,3002276,0,0,0,NA
"956",2020,"Howard","089","19",1542,1484,1067994,1542,1484,1067994,0,0,0,NA
"957",2020,"Humboldt","091","19",1661,1611,1338463,1661,1612,1338465,0,2,1,Inf
"958",2020,"Ida","093","19",1330,1284,994572,1330,1284,994572,0,0,0,NA
"959",2020,"Iowa","095","19",2454,2368,1723872,2454,2368,1723872,0,0,0,NA
"960",2020,"Jackson","097","19",3855,3734,3030572,3856,3735,3030574,1,2,1,2
"961",2020,"Jasper","099","19",7420,7175,5593647,7420,7175,5593647,0,0,0,NA
"962",2020,"Jefferson","101","19",3865,3715,2680209,3866,3716,2680393,1,1165,1,1165
"963",2020,"Johnson","103","19",21348,20701,15033200,21348,20702,15033343,0,20,1,Inf
"964",2020,"Jones","105","19",3680,3570,2705912,3680,3570,2705912,0,0,0,NA
"965",2020,"Keokuk","107","19",2232,2170,1627967,2232,2170,1627967,0,0,0,NA
"966",2020,"Kossuth","109","19",2409,2339,1911812,2409,2339,1911812,0,0,0,NA
"967",2020,"Lee","111","19",9163,8831,6543143,9163,8831,6543143,0,0,0,NA
"968",2020,"Linn","113","19",47026,45729,33501573,47028,45741,33542526,1,35338,11,35338
"969",2020,"Louisa","115","19",2193,2117,1453101,2193,2117,1453101,0,0,0,NA
"970",2020,"Lucas","117","19",2159,2093,1505378,2159,2093,1505378,0,0,0,NA
"971",2020,"Lyon","119","19",1528,1497,990259,1528,1497,990259,0,0,0,NA
"972",2020,"Madison","121","19",2347,2288,1715257,2347,2288,1715257,0,0,0,NA
"973",2020,"Mahaska","123","19",4657,4514,3579640,4657,4514,3579640,0,0,0,NA
"974",2020,"Marion","125","19",5272,5148,4282582,5272,5148,4282582,0,0,0,NA
"975",2020,"Marshall","127","19",10344,9976,9224235,10345,9976,9224433,1,197,1,197
"976",2020,"Mills","129","19",2749,2668,3135712,2749,2668,3135712,0,0,0,NA
"977",2020,"Mitchell","131","19",1513,1459,1184441,1514,1460,1184476,1,21,1,21
"978",2020,"Monona","133","19",2165,2104,1536011,2165,2104,1536011,0,0,0,NA
"979",2020,"Monroe","135","19",1616,1585,1143137,1616,1585,1143137,0,0,0,NA
"980",2020,"Montgomery","137","19",2836,2735,2021788,2836,2735,2022773,0,0,0,NA
"981",2020,"Muscatine","139","19",10580,10271,7170669,10581,10272,7171319,1,748,1,748
"982",2020,"O Brien","141","19",2519,2453,2371347,2519,2453,2371347,0,0,0,NA
"983",2020,"Osceola","143","19",1043,1013,725148,1043,1013,725148,0,0,0,NA
"984",2020,"Page","145","19",3693,3583,2670555,3693,3583,2670555,0,0,0,NA
"985",2020,"Palo Alto","147","19",1717,1672,1552015,1717,1672,1552015,0,0,0,NA
"986",2020,"Plymouth","149","19",3688,3595,2634008,3689,3596,2634185,1,176,1,176
"987",2020,"Pocahontas","151","19",1413,1372,994998,1413,1372,994998,0,0,0,NA
"988",2020,"Polk","153","19",109482,106480,76420453,109489,106492,76506479,5,6223,10,1244.6
"989",2020,"Pottawatta","155","19",25840,25258,18728219,25842,25277,18798316,2,33584,14,16792
"990",2020,"Poweshiek","157","19",2832,2753,2047541,2832,2753,2047541,0,0,0,NA
"991",2020,"Ringgold","159","19",964,929,915575,964,929,915575,0,0,0,NA
"992",2020,"Sac","161","19",1624,1581,1197399,1624,1581,1197399,0,0,0,NA
"993",2020,"Scott","163","19",42857,41582,28278514,42861,41596,28291750,3,9364,13,3121.33333333333
"994",2020,"Shelby","165","19",2212,2150,1872091,2212,2150,1872091,0,0,0,NA
"995",2020,"Sioux","167","19",4401,4282,3428021,4401,4282,3428021,0,0,0,NA
"996",2020,"Story","169","19",10183,9901,7505071,10185,9903,7505074,1,4,2,4
"997",2020,"Tama","171","19",3913,3812,2509415,3914,3812,2509415,1,2,1,2
"998",2020,"Taylor","173","19",1295,1258,847518,1295,1258,847518,0,0,0,NA
"999",2020,"Union","175","19",2985,2933,2269822,2985,2933,2269822,0,0,0,NA
"1000",2020,"Van Buren","177","19",1477,1414,1038288,1477,1414,1038288,0,0,0,NA
"1001",2020,"Wapello","179","19",10968,10492,7842031,10968,10492,7842031,0,0,0,NA
"1002",2020,"Warren","181","19",6801,6629,5115959,6801,6629,5115959,0,0,0,NA
"1003",2020,"Washington","183","19",4160,4050,3279869,4161,4051,3279965,1,203,1,203
"1004",2020,"Wayne","185","19",1347,1303,981582,1347,1303,981582,0,0,0,NA
"1005",2020,"Webster","187","19",9699,9403,6937588,9699,9403,6937588,0,0,0,NA
"1006",2020,"Winnebago","189","19",1828,1772,1339995,1828,1772,1339995,0,0,0,NA
"1007",2020,"Winneshiek","191","19",2161,2100,1933128,2161,2100,1933128,0,0,0,NA
"1008",2020,"Woodbury","193","19",30743,29768,19344553,30743,29769,19344553,0,46,1,Inf
"1009",2020,"Worth","195","19",1307,1263,857387,1307,1263,857387,0,0,0,NA
"1010",2020,"Wright","197","19",2783,2718,1945212,2783,2718,1945212,0,0,0,NA
